judul,abstraksi
"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK UNGGULAN DAERAH MENGGUNAKAN METODE ENTROPY DAN ELECTRE II
(STUDI KASUS: DINAS KOPERASI, INDUSTRI 
DAN PERDAGANGAN KABUPATEN LAMONGAN)","Kompetisi produk unggulan daerah semakin kedepannya menjadi semakin ketat dengan meningkatnya laju perkembangan ekonomi, pertumbuhan industri dan kemajuan teknologi. Persaingan ini ini membuat setiap industri harus lebih jeli dalam merumuskan rumusan stratgi kebijakan. Pengambilan keputusan untuk mendapatkan produk unggulan yang sesuai dengan kebutuhan dan kemampuan diperlukan suatu keputusan yang akurat dan efektif agar tidak salah dan meminimalisir kerugian dalam dalam segi biaya dan waktu. Penelitian ini menggunakan metode entropy dan electre II. Penelitian dengan metode ini mendapatkan hasil perangkingan berdasarkan jumlah dominasi menghasilkan perangkingan yang lebih parsial dan sensitif dibandingkan perangkingan berdasarkan level. Kriteria dalam sitem ini adalah omset, tenaga kerja, nilai investasi, target pasar, jumlah bahan baku dan jumlah perusahan dalam satu produk unggulan. Penelitian ini mendapatkan hasil akurasi sistem yang mencapai 30%."
Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,"Kamus pada perangkat selular lebih praktis dibandingkan dengan kamus cetak konvensional, karena pengguna dapat menerima informasi dengan cepat dimana saja tanpa adanya batasan ruang dan waktu. Kamus dapat memberikan informasi dan juga dapat dijadikan suatu media untuk belajar memahami istilah atau arti kata bahasa asing ataupun bahasa suatu daerah sehingga menambah pengetahuan dan wawasan.
Madura sebagai salah satu daerah di Indonesia yang memiliki adat bahasa yang khas. Selain itu, keaneka ragam budaya yang ada di Madura menjadi daya tarik wisatawan untuk berkunjung ke Pulau Madura. Ketrampilan berbahasa sangat dibutuhkan untuk mempermudah berkomunikasi dengan masyarakat madura. 
Penulis menggunakan Android sebagai platform media aplikasi ini karena android berbasis open source. Kebutuhan akan informasi sangat penting dan semakin luas pengetahuan pengguna akan bahasa daerah khususnya bahasa Madura dapat terpenuhi serta tidak terbatas ruang dan waktu karena kamus Madura ini diimplementasikan pada perangkat selular yang menggunakan sistem operasi Android versi 2.3 Ginggerbread. Aplikasi kamus mobile bahasa Indonesia Madura berbasis android ini dirancang agar pengguna dapat menambah wawasan dan mengetahui kata-kata dasar bahasa Madura dengan mengakses langsung dari perangkat selular mereka tanpa harus mencari pada kamus cetak konvensional atau menggunakan kamus online.

Kata kunci : Android, Kamus, Indonesia – Madura
"
Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,"Kamus pada perangkat selular lebih praktis dibandingkan dengan kamus cetak konvensional, karena pengguna dapat menerima informasi dengan cepat dimana saja tanpa adanya batasan ruang dan waktu. Kamus dapat memberikan informasi dan juga dapat dijadikan suatu media untuk belajar memahami istilah atau arti kata bahasa asing ataupun bahasa suatu daerah sehingga menambah pengetahuan dan wawasan.
Madura sebagai salah satu daerah di Indonesia yang memiliki adat bahasa yang khas. Selain itu, keaneka ragam budaya yang ada di Madura menjadi daya tarik wisatawan untuk berkunjung ke Pulau Madura. Ketrampilan berbahasa sangat dibutuhkan untuk mempermudah berkomunikasi dengan masyarakat madura. 
Penulis menggunakan Android sebagai platform media aplikasi ini karena android berbasis open source. Kebutuhan akan informasi sangat penting dan semakin luas pengetahuan pengguna akan bahasa daerah khususnya bahasa Madura dapat terpenuhi serta tidak terbatas ruang dan waktu karena kamus Madura ini diimplementasikan pada perangkat selular yang menggunakan sistem operasi Android versi 2.3 Ginggerbread. Aplikasi kamus mobile bahasa Indonesia Madura berbasis android ini dirancang agar pengguna dapat menambah wawasan dan mengetahui kata-kata dasar bahasa Madura dengan mengakses langsung dari perangkat selular mereka tanpa harus mencari pada kamus cetak konvensional atau menggunakan kamus online.

Kata kunci : Android, Kamus, Indonesia – Madura
"
"SISTEM PENDUKUNG KEPUTUSAN PEMILIHAN PRODUK UNGGULAN DAERAH MENGGUNAKAN METODE ENTROPY DAN ELECTRE II
(STUDI KASUS: DINAS KOPERASI, INDUSTRI 
DAN PERDAGANGAN KABUPATEN LAMONGAN)","Kompetisi produk unggulan daerah semakin kedepannya menjadi semakin ketat dengan meningkatnya laju perkembangan ekonomi, pertumbuhan industri dan kemajuan teknologi. Persaingan ini ini membuat setiap industri harus lebih jeli dalam merumuskan rumusan stratgi kebijakan. Pengambilan keputusan untuk mendapatkan produk unggulan yang sesuai dengan kebutuhan dan kemampuan diperlukan suatu keputusan yang akurat dan efektif agar tidak salah dan meminimalisir kerugian dalam dalam segi biaya dan waktu. Penelitian ini menggunakan metode entropy dan electre II. Penelitian dengan metode ini mendapatkan hasil perangkingan berdasarkan jumlah dominasi menghasilkan perangkingan yang lebih parsial dan sensitif dibandingkan perangkingan berdasarkan level. Kriteria dalam sitem ini adalah omset, tenaga kerja, nilai investasi, target pasar, jumlah bahan baku dan jumlah perusahan dalam satu produk unggulan. Penelitian ini mendapatkan hasil akurasi sistem yang mencapai 30%."
Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,"Speech Application Programming Interface (SAPI) merupakan program pengenal suara yang dikembangkan oleh Microsoft. Speech Application ProgrammingInterface (SAPI) sendiri mempunyai dua tipe dasar yaitu sistem teks ke suara (Text to Speech) dan juga pengenalan suara ke teks (Speech Recognition). 
	Pada tugas akhir yang dibuat ini mengunakan 130 data gambar serta 130 data suara yang sebelumnya telah diformat sesuai kebutuhan yaitu GIF untuk data gambar dan WAV untuk data suara. Pengenalan dalam aplikasi game ini dibagi menjadi dua level,level pertama pengenalan huruf dengan  mengucapkan sebuah huruf dengan output berupa gambar dan suara dari gambar tersebut. Level kedua anak/user menebak gambar yang telah muncul pada layar. Jika tebakan benar akan muncul teks dengan nama gambar tersebut dan jika salah akan ada teks “jawaban salah”.
	 Aplikasi ini ditujukan untuk kebutuhan pendidikan anak khususnya usia 5-15 tahun yang sudah mempunyai sedikit kefasihan dalam mengucapkan suara dalam bahasa inggris.
"
Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,"Kamus pada perangkat selular lebih praktis dibandingkan dengan kamus cetak konvensional, karena pengguna dapat menerima informasi dengan cepat dimana saja tanpa adanya batasan ruang dan waktu. Kamus dapat memberikan informasi dan juga dapat dijadikan suatu media untuk belajar memahami istilah atau arti kata bahasa asing ataupun bahasa suatu daerah sehingga menambah pengetahuan dan wawasan.
Madura sebagai salah satu daerah di Indonesia yang memiliki adat bahasa yang khas. Selain itu, keaneka ragam budaya yang ada di Madura menjadi daya tarik wisatawan untuk berkunjung ke Pulau Madura. Ketrampilan berbahasa sangat dibutuhkan untuk mempermudah berkomunikasi dengan masyarakat madura. 
Penulis menggunakan Android sebagai platform media aplikasi ini karena android berbasis open source. Kebutuhan akan informasi sangat penting dan semakin luas pengetahuan pengguna akan bahasa daerah khususnya bahasa Madura dapat terpenuhi serta tidak terbatas ruang dan waktu karena kamus Madura ini diimplementasikan pada perangkat selular yang menggunakan sistem operasi Android versi 2.3 Ginggerbread. Aplikasi kamus mobile bahasa Indonesia Madura berbasis android ini dirancang agar pengguna dapat menambah wawasan dan mengetahui kata-kata dasar bahasa Madura dengan mengakses langsung dari perangkat selular mereka tanpa harus mencari pada kamus cetak konvensional atau menggunakan kamus online.

Kata kunci : Android, Kamus, Indonesia – Madura
"
Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,"Speech Application Programming Interface (SAPI) merupakan program pengenal suara yang dikembangkan oleh Microsoft. Speech Application ProgrammingInterface (SAPI) sendiri mempunyai dua tipe dasar yaitu sistem teks ke suara (Text to Speech) dan juga pengenalan suara ke teks (Speech Recognition). 
	Pada tugas akhir yang dibuat ini mengunakan 130 data gambar serta 130 data suara yang sebelumnya telah diformat sesuai kebutuhan yaitu GIF untuk data gambar dan WAV untuk data suara. Pengenalan dalam aplikasi game ini dibagi menjadi dua level,level pertama pengenalan huruf dengan  mengucapkan sebuah huruf dengan output berupa gambar dan suara dari gambar tersebut. Level kedua anak/user menebak gambar yang telah muncul pada layar. Jika tebakan benar akan muncul teks dengan nama gambar tersebut dan jika salah akan ada teks “jawaban salah”.
	 Aplikasi ini ditujukan untuk kebutuhan pendidikan anak khususnya usia 5-15 tahun yang sudah mempunyai sedikit kefasihan dalam mengucapkan suara dalam bahasa inggris.
"
Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,"Kamus pada perangkat selular lebih praktis dibandingkan dengan kamus cetak konvensional, karena pengguna dapat menerima informasi dengan cepat dimana saja tanpa adanya batasan ruang dan waktu. Kamus dapat memberikan informasi dan juga dapat dijadikan suatu media untuk belajar memahami istilah atau arti kata bahasa asing ataupun bahasa suatu daerah sehingga menambah pengetahuan dan wawasan.
Madura sebagai salah satu daerah di Indonesia yang memiliki adat bahasa yang khas. Selain itu, keaneka ragam budaya yang ada di Madura menjadi daya tarik wisatawan untuk berkunjung ke Pulau Madura. Ketrampilan berbahasa sangat dibutuhkan untuk mempermudah berkomunikasi dengan masyarakat madura. 
Penulis menggunakan Android sebagai platform media aplikasi ini karena android berbasis open source. Kebutuhan akan informasi sangat penting dan semakin luas pengetahuan pengguna akan bahasa daerah khususnya bahasa Madura dapat terpenuhi serta tidak terbatas ruang dan waktu karena kamus Madura ini diimplementasikan pada perangkat selular yang menggunakan sistem operasi Android versi 2.3 Ginggerbread. Aplikasi kamus mobile bahasa Indonesia Madura berbasis android ini dirancang agar pengguna dapat menambah wawasan dan mengetahui kata-kata dasar bahasa Madura dengan mengakses langsung dari perangkat selular mereka tanpa harus mencari pada kamus cetak konvensional atau menggunakan kamus online.

Kata kunci : Android, Kamus, Indonesia – Madura
"
Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,"Speech Application Programming Interface (SAPI) merupakan program pengenal suara yang dikembangkan oleh Microsoft. Speech Application ProgrammingInterface (SAPI) sendiri mempunyai dua tipe dasar yaitu sistem teks ke suara (Text to Speech) dan juga pengenalan suara ke teks (Speech Recognition). 
	Pada tugas akhir yang dibuat ini mengunakan 130 data gambar serta 130 data suara yang sebelumnya telah diformat sesuai kebutuhan yaitu GIF untuk data gambar dan WAV untuk data suara. Pengenalan dalam aplikasi game ini dibagi menjadi dua level,level pertama pengenalan huruf dengan  mengucapkan sebuah huruf dengan output berupa gambar dan suara dari gambar tersebut. Level kedua anak/user menebak gambar yang telah muncul pada layar. Jika tebakan benar akan muncul teks dengan nama gambar tersebut dan jika salah akan ada teks “jawaban salah”.
	 Aplikasi ini ditujukan untuk kebutuhan pendidikan anak khususnya usia 5-15 tahun yang sudah mempunyai sedikit kefasihan dalam mengucapkan suara dalam bahasa inggris.
"
Perancangan media pengenalan huruf mengunakan konsep phonics games berbasis Microsoft Speech API,"Speech Application Programming Interface (SAPI) merupakan program pengenal suara yang dikembangkan oleh Microsoft. Speech Application ProgrammingInterface (SAPI) sendiri mempunyai dua tipe dasar yaitu sistem teks ke suara (Text to Speech) dan juga pengenalan suara ke teks (Speech Recognition). 
	Pada tugas akhir yang dibuat ini mengunakan 130 data gambar serta 130 data suara yang sebelumnya telah diformat sesuai kebutuhan yaitu GIF untuk data gambar dan WAV untuk data suara. Pengenalan dalam aplikasi game ini dibagi menjadi dua level,level pertama pengenalan huruf dengan  mengucapkan sebuah huruf dengan output berupa gambar dan suara dari gambar tersebut. Level kedua anak/user menebak gambar yang telah muncul pada layar. Jika tebakan benar akan muncul teks dengan nama gambar tersebut dan jika salah akan ada teks “jawaban salah”.
	 Aplikasi ini ditujukan untuk kebutuhan pendidikan anak khususnya usia 5-15 tahun yang sudah mempunyai sedikit kefasihan dalam mengucapkan suara dalam bahasa inggris.
"
Rancang Bangun Aplikasi Kamus Indonesia Madura Berbasis Android,"Kamus pada perangkat selular lebih praktis dibandingkan dengan kamus cetak konvensional, karena pengguna dapat menerima informasi dengan cepat dimana saja tanpa adanya batasan ruang dan waktu. Kamus dapat memberikan informasi dan juga dapat dijadikan suatu media untuk belajar memahami istilah atau arti kata bahasa asing ataupun bahasa suatu daerah sehingga menambah pengetahuan dan wawasan.
Madura sebagai salah satu daerah di Indonesia yang memiliki adat bahasa yang khas. Selain itu, keaneka ragam budaya yang ada di Madura menjadi daya tarik wisatawan untuk berkunjung ke Pulau Madura. Ketrampilan berbahasa sangat dibutuhkan untuk mempermudah berkomunikasi dengan masyarakat madura. 
Penulis menggunakan Android sebagai platform media aplikasi ini karena android berbasis open source. Kebutuhan akan informasi sangat penting dan semakin luas pengetahuan pengguna akan bahasa daerah khususnya bahasa Madura dapat terpenuhi serta tidak terbatas ruang dan waktu karena kamus Madura ini diimplementasikan pada perangkat selular yang menggunakan sistem operasi Android versi 2.3 Ginggerbread. Aplikasi kamus mobile bahasa Indonesia Madura berbasis android ini dirancang agar pengguna dapat menambah wawasan dan mengetahui kata-kata dasar bahasa Madura dengan mengakses langsung dari perangkat selular mereka tanpa harus mencari pada kamus cetak konvensional atau menggunakan kamus online.

Kata kunci : Android, Kamus, Indonesia – Madura
"
"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
","Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.

Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier."
"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
","Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.

Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier."
"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
","Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.

Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier."
"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
","Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.

Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier."
"Pengenalan Wajah Berbasis Diagonal LDA
Linear Discriminant Analysis
","Pengenalan wajah merupakan bagian dari pattern recognition. Pengenalan wajah yang telah banyak diterapkan dimasyarakat, diaplikasikan pada sistem keamaan penerbangan, kepolisian dan pelayanan kependudukan. Penelitian ini menggunakan citra sebanyak 400 citra wajah, proses pengenalan wajah pada sistem ini dilakukan 4 tahap. Tahap pertama adalah data citra diproses dengan menjadikan citra wajah menjadi citra diagonal. Tahap kedua citra wajah diproses ekstraksi fitur menggunakan metode Principle Component Analysis (PCA). Tahap ketiga ekstraksi fitur citra wajah menggunakan metode Linear Discriminant Analysis (LDA). Tahap keempat hasil nilai matrik bobot dari masing - masing proses ekstraksi fitur. Tahap selanjutnya tahap pengklasifikasian dengan menggunakan jarak kemiripannya dengan menggunakan metode Manhattan Distance dan Naive Bayes Classifier, dalam skenario ujicoba sistem dari 4 skenario menggunakan Manhattan Distance menghasilkan rata - rata akurasi 93.75%. Sedangkan menggunakan Naive Bayes Classifier menghasilan rata - rata 88.15% Hasil analisa tersebut menyimpulkan bahwa input citra diagonal  metode Diagonal LDA Linear Discriminant Analysis bisa diterapkan dalam pengenalan wajah.

Kata Kunci: Pengenalan wajah, Diagonal LDA Linear Discriminant Analysis, Manhattan Distance, Naive Bayes Classifier."
"PERANCANGAN DAN PEMBUATAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMBERIAN BEASISWA MENGGUNAKAN METODE FUZZY ANALYTICAL HIERARCHY PROCESS (FAHP) DAN ORESTE
","Pada lembaga pendidikan khususnya Universitas banyak sekali menawarkan beasiswa kepada mahasiswa, terutama bagi mahasiswa yang sedang aktif kuliah, beasiswa yang diberikan diantaranya beasiswa PPA dan BBM. Beberapa masalah yang terjadi dalam sistem beasiswa diantaranya rekapitulasi, penyeleksian, perangkingan dan publikasi hasil masih dalam cara manual sehingga perlu adanya sistem pendukung keputusan yang dapat membantu kegiatan terkait beasiswa. Sistem pendukung keputusan ini dapat difungsikan sebagai media informasi dan publikasi hasil seleksi beasiswa, serta proses perangkingan dan seleksi secara otomatis oleh panitia seleksi beasiswa di Universitas Trunojoyo Madura. Penyeleksian beasiswa ini menggunakan metode FAHP untuk pembobotan dan metode Oreste sebagai perangkingannya. Sistem pendukung keputusan ini nantinya dapat membantu panitia penyeleksi beasiswa dalam memilih mahasiswa yang memang berhak mendapatkan beasiswa."
"PERANCANGAN DAN PEMBUATAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMBERIAN BEASISWA MENGGUNAKAN METODE FUZZY ANALYTICAL HIERARCHY PROCESS (FAHP) DAN ORESTE
","Pada lembaga pendidikan khususnya Universitas banyak sekali menawarkan beasiswa kepada mahasiswa, terutama bagi mahasiswa yang sedang aktif kuliah, beasiswa yang diberikan diantaranya beasiswa PPA dan BBM. Beberapa masalah yang terjadi dalam sistem beasiswa diantaranya rekapitulasi, penyeleksian, perangkingan dan publikasi hasil masih dalam cara manual sehingga perlu adanya sistem pendukung keputusan yang dapat membantu kegiatan terkait beasiswa. Sistem pendukung keputusan ini dapat difungsikan sebagai media informasi dan publikasi hasil seleksi beasiswa, serta proses perangkingan dan seleksi secara otomatis oleh panitia seleksi beasiswa di Universitas Trunojoyo Madura. Penyeleksian beasiswa ini menggunakan metode FAHP untuk pembobotan dan metode Oreste sebagai perangkingannya. Sistem pendukung keputusan ini nantinya dapat membantu panitia penyeleksi beasiswa dalam memilih mahasiswa yang memang berhak mendapatkan beasiswa."
"PERANCANGAN DAN PEMBUATAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMBERIAN BEASISWA MENGGUNAKAN METODE FUZZY ANALYTICAL HIERARCHY PROCESS (FAHP) DAN ORESTE
","Pada lembaga pendidikan khususnya Universitas banyak sekali menawarkan beasiswa kepada mahasiswa, terutama bagi mahasiswa yang sedang aktif kuliah, beasiswa yang diberikan diantaranya beasiswa PPA dan BBM. Beberapa masalah yang terjadi dalam sistem beasiswa diantaranya rekapitulasi, penyeleksian, perangkingan dan publikasi hasil masih dalam cara manual sehingga perlu adanya sistem pendukung keputusan yang dapat membantu kegiatan terkait beasiswa. Sistem pendukung keputusan ini dapat difungsikan sebagai media informasi dan publikasi hasil seleksi beasiswa, serta proses perangkingan dan seleksi secara otomatis oleh panitia seleksi beasiswa di Universitas Trunojoyo Madura. Penyeleksian beasiswa ini menggunakan metode FAHP untuk pembobotan dan metode Oreste sebagai perangkingannya. Sistem pendukung keputusan ini nantinya dapat membantu panitia penyeleksi beasiswa dalam memilih mahasiswa yang memang berhak mendapatkan beasiswa."
"PERANCANGAN DAN PEMBUATAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMBERIAN BEASISWA MENGGUNAKAN METODE FUZZY ANALYTICAL HIERARCHY PROCESS (FAHP) DAN ORESTE
","Pada lembaga pendidikan khususnya Universitas banyak sekali menawarkan beasiswa kepada mahasiswa, terutama bagi mahasiswa yang sedang aktif kuliah, beasiswa yang diberikan diantaranya beasiswa PPA dan BBM. Beberapa masalah yang terjadi dalam sistem beasiswa diantaranya rekapitulasi, penyeleksian, perangkingan dan publikasi hasil masih dalam cara manual sehingga perlu adanya sistem pendukung keputusan yang dapat membantu kegiatan terkait beasiswa. Sistem pendukung keputusan ini dapat difungsikan sebagai media informasi dan publikasi hasil seleksi beasiswa, serta proses perangkingan dan seleksi secara otomatis oleh panitia seleksi beasiswa di Universitas Trunojoyo Madura. Penyeleksian beasiswa ini menggunakan metode FAHP untuk pembobotan dan metode Oreste sebagai perangkingannya. Sistem pendukung keputusan ini nantinya dapat membantu panitia penyeleksi beasiswa dalam memilih mahasiswa yang memang berhak mendapatkan beasiswa."
Segmentasi Optic Disc Citra Retina Berbasis Algoritma Fuzzy C-Means Clustering,"Salah satu komplikasi penyakit mata akibat diabetes mellitus adalah Diabetic Retinopathy (DR). Penyakit ini merusak pembuluh darah mikro (microvascular) pada retina mata. DR merupakan penyebab utama kebutaan pada penderita diabetes. 
Segmentasi Optic Disc (OD) merupakan salah satu bagian penting dari pemrosesan citra. Segmentasi bertujuan untuk melakukan pembagian citra menjadi beberapa wilayah homogen berdasarkan kriteria kemiripan tertentu.
Penelitian ini bertujuan untuk mendeteksi lokasi OD pada retina secara otomatis. Proses deteksi OD diawali dengan preprocessing untuk meningkatkan kualitas citra dan menghilangkan pembuluh darah. Dilakukan seleksi Region of Interest. Selanjutnya kontur OD dideteksi dengan menggunakan algoritma Fuzzy C-Means Clustering (FCM). Hasil segmentasi dengan metode FCM dibandingkan dengan hasil deteksi ahli mata. Dengan metode ini diperoleh akurasi  sebesar 96,85%,  sensitivitas  79,24% dan  spesifisitas  97,26%.

Kata kunci: Diabetic Retinopathy, DR, Optic Disc, OD, segmentation, Fuzzy C-Means Clustering, FCM
"
"PERANCANGAN DAN PEMBUATAN SISTEM PENDUKUNG KEPUTUSAN PENENTUAN PEMBERIAN BEASISWA MENGGUNAKAN METODE FUZZY ANALYTICAL HIERARCHY PROCESS (FAHP) DAN ORESTE
","Pada lembaga pendidikan khususnya Universitas banyak sekali menawarkan beasiswa kepada mahasiswa, terutama bagi mahasiswa yang sedang aktif kuliah, beasiswa yang diberikan diantaranya beasiswa PPA dan BBM. Beberapa masalah yang terjadi dalam sistem beasiswa diantaranya rekapitulasi, penyeleksian, perangkingan dan publikasi hasil masih dalam cara manual sehingga perlu adanya sistem pendukung keputusan yang dapat membantu kegiatan terkait beasiswa. Sistem pendukung keputusan ini dapat difungsikan sebagai media informasi dan publikasi hasil seleksi beasiswa, serta proses perangkingan dan seleksi secara otomatis oleh panitia seleksi beasiswa di Universitas Trunojoyo Madura. Penyeleksian beasiswa ini menggunakan metode FAHP untuk pembobotan dan metode Oreste sebagai perangkingannya. Sistem pendukung keputusan ini nantinya dapat membantu panitia penyeleksi beasiswa dalam memilih mahasiswa yang memang berhak mendapatkan beasiswa."
Segmentasi Optic Disc Citra Retina Berbasis Algoritma Fuzzy C-Means Clustering,"Salah satu komplikasi penyakit mata akibat diabetes mellitus adalah Diabetic Retinopathy (DR). Penyakit ini merusak pembuluh darah mikro (microvascular) pada retina mata. DR merupakan penyebab utama kebutaan pada penderita diabetes. 
Segmentasi Optic Disc (OD) merupakan salah satu bagian penting dari pemrosesan citra. Segmentasi bertujuan untuk melakukan pembagian citra menjadi beberapa wilayah homogen berdasarkan kriteria kemiripan tertentu.
Penelitian ini bertujuan untuk mendeteksi lokasi OD pada retina secara otomatis. Proses deteksi OD diawali dengan preprocessing untuk meningkatkan kualitas citra dan menghilangkan pembuluh darah. Dilakukan seleksi Region of Interest. Selanjutnya kontur OD dideteksi dengan menggunakan algoritma Fuzzy C-Means Clustering (FCM). Hasil segmentasi dengan metode FCM dibandingkan dengan hasil deteksi ahli mata. Dengan metode ini diperoleh akurasi  sebesar 96,85%,  sensitivitas  79,24% dan  spesifisitas  97,26%.

Kata kunci: Diabetic Retinopathy, DR, Optic Disc, OD, segmentation, Fuzzy C-Means Clustering, FCM
"
